district_key,pincode,district_name,state_code,district_key_norm,pct_attending_edu,pct_attending_school,pct_attending_college,pct_never_attended
dhanbad,828402,Dhanbad,20.0,dhanbad,30.32,25.51,3.71,32.55
dhar,454001,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454010,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454111,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454116,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454221,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454331,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454335,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454441,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454446,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454449,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454552,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454660,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454665,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454773,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454774,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dhar,454775,Dhar,23.0,dhar,25.63,23.71,1.57,47.37
dharmapuri,635201,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,635202,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,635205,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,635301,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,635302,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,635303,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,635305,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636352,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636701,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636704,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636705,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636803,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636804,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636805,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636806,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636807,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636808,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636809,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636810,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636811,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636812,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636813,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636902,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636903,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636904,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharmapuri,636905,Dharmapuri,33.0,dharmapuri,25.45,21.65,3.05,35.98
dharwad,580001,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580002,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580003,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580004,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580005,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580006,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580007,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580008,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580009,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580011,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580020,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580021,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580023,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580024,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580025,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580026,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580028,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580029,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580030,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580031,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580032,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580112,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580114,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,580118,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581103,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581105,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581107,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581113,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581117,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581195,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581196,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581201,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581204,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581206,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581207,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,581209,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,582201,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dharwad,582208,Dharwad,29.0,dharwad,24.55,20.02,3.12,26.93
dhemaji,787026,Dhemaji,18.0,dhemaji,29.03,25.22,3.64,35.33
dhemaji,787057,Dhemaji,18.0,dhemaji,29.03,25.22,3.64,35.33
dhemaji,787058,Dhemaji,18.0,dhemaji,29.03,25.22,3.64,35.33
dhemaji,787059,Dhemaji,18.0,dhemaji,29.03,25.22,3.64,35.33
dhemaji,787060,Dhemaji,18.0,dhemaji,29.03,25.22,3.64,35.33
dhemaji,787061,Dhemaji,18.0,dhemaji,29.03,25.22,3.64,35.33
dhemaji,787110,Dhemaji,18.0,dhemaji,29.03,25.22,3.64,35.33
dhenkanal,759001,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759013,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759014,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759015,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759016,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759017,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759018,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759019,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759020,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759021,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759022,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759023,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759024,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759025,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759026,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759027,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759028,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759039,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759120,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dhenkanal,759121,Dhenkanal,21.0,dhenkanal,20.51,18.77,1.12,27.79
dholpur,328001,,,nan,,,,
dholpur,328021,,,nan,,,,
dholpur,328022,,,nan,,,,
dholpur,328023,,,nan,,,,
dholpur,328024,,,nan,,,,
dholpur,328025,,,nan,,,,
dholpur,328026,,,nan,,,,
dholpur,328027,,,nan,,,,
dholpur,328028,,,nan,,,,
dholpur,328029,,,nan,,,,
dholpur,328030,,,nan,,,,
dholpur,328031,,,nan,,,,
dholpur,328041,,,nan,,,,
dhubri,783128,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783131,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783135,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783301,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783323,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783324,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783325,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783330,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783331,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783334,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783335,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783339,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783348,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783349,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhubri,783371,Dhubri,18.0,dhubri,21.25,19.65,1.4,50.53
dhule,424001,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424002,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424004,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424005,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424006,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424301,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424302,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424303,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424304,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424305,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424306,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424307,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424308,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424309,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424310,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424311,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,424318,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425403,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425404,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425405,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425406,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425407,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425408,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425421,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425427,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dhule,425428,Dhule,27.0,dhule,25.81,21.94,2.92,32.85
dibangvalley,792101,Dibang Valley,12.0,dibangvalley,35.13,30.15,4.65,39.14
dibrugarh,785675,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,785676,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786001,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786002,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786003,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786004,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786005,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786006,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786007,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786008,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786010,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786012,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786101,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786102,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786103,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786184,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786191,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786602,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786610,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786611,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786612,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786613,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786614,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786621,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786622,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786623,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dibrugarh,786692,Dibrugarh,18.0,dibrugarh,23.78,20.88,2.56,30.75
dimapur,797103,Dimapur ,13.0,dimapur,34.04,28.33,5.23,20.78
dimapur,797106,Dimapur ,13.0,dimapur,34.04,28.33,5.23,20.78
dimapur,797112,Dimapur ,13.0,dimapur,34.04,28.33,5.23,20.78
dimapur,797113,Dimapur ,13.0,dimapur,34.04,28.33,5.23,20.78
dimapur,797115,Dimapur ,13.0,dimapur,34.04,28.33,5.23,20.78
dimapur,797116,Dimapur ,13.0,dimapur,34.04,28.33,5.23,20.78
dimapur,797117,Dimapur ,13.0,dimapur,34.04,28.33,5.23,20.78
dimapur,797118,Dimapur ,13.0,dimapur,34.04,28.33,5.23,20.78
dindigul,624001,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624002,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624003,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624004,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624005,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624101,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624103,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624201,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624202,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624204,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624206,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624208,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624210,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624211,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624212,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624215,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624216,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624219,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624220,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624301,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624302,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624303,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624304,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624306,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624307,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624308,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624401,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624402,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624403,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624601,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624610,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624612,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624613,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624614,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624615,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624616,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624617,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624618,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624619,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624620,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624621,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624701,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624702,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624703,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624704,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624705,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624706,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624707,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624708,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624709,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624710,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624711,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624712,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624801,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindigul,624802,Dindigul,33.0,dindigul,22.63,19.35,2.48,28.57
dindori,481778,Dindori ,23.0,dindori,25.62,24.07,1.07,42.91
dindori,481879,Dindori ,23.0,dindori,25.62,24.07,1.07,42.91
dindori,481880,Dindori ,23.0,dindori,25.62,24.07,1.07,42.91
dindori,481882,Dindori ,23.0,dindori,25.62,24.07,1.07,42.91
dindori,481884,Dindori ,23.0,dindori,25.62,24.07,1.07,42.91
dindori,481990,Dindori ,23.0,dindori,25.62,24.07,1.07,42.91
diu,362520,Diu,25.0,diu,29.02,26.48,2.2,23.0
diu,362540,Diu,25.0,diu,29.02,26.48,2.2,23.0
diu,362570,Diu,25.0,diu,29.02,26.48,2.2,23.0
doda,182143,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182145,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182146,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182147,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182148,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182201,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182202,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182203,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182205,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182206,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182221,Doda,1.0,doda,29.87,26.51,2.96,43.51
doda,182222,Doda,1.0,doda,29.87,26.51,2.96,43.51
dumka,814101,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814103,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814110,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814118,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814119,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814141,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814144,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814145,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814148,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814158,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,814167,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dumka,816118,Dumka,20.0,dumka,24.25,22.3,1.46,46.03
dungarpur,314001,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314011,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314021,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314022,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314023,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314024,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314025,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314026,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314027,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314028,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314029,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314030,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314031,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314032,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314034,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314035,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314036,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314037,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314038,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314401,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314402,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314403,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314404,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314406,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314801,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
dungarpur,314804,Dungarpur,8.0,dungarpur,25.53,23.46,1.55,47.94
durg,490001,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490006,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490009,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490011,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490020,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490021,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490022,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490023,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490024,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490025,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490026,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490036,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,490042,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491001,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491107,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491111,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491221,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491222,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491223,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491225,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491226,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491227,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491228,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491331,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491332,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491335,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491337,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491338,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491340,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491771,Durg,22.0,durg,26.19,23.06,2.22,28.51
durg,491993,Durg,22.0,durg,26.19,23.06,2.22,28.51
eastchamparan,845301,,,nan,,,,
eastchamparan,845302,,,nan,,,,
eastchamparan,845303,,,nan,,,,
eastchamparan,845304,,,nan,,,,
eastchamparan,845305,,,nan,,,,
eastchamparan,845315,,,nan,,,,
eastchamparan,845401,,,nan,,,,
eastchamparan,845406,,,nan,,,,
eastchamparan,845411,,,nan,,,,
eastchamparan,845412,,,nan,,,,
eastchamparan,845413,,,nan,,,,
eastchamparan,845414,,,nan,,,,
eastchamparan,845415,,,nan,,,,
eastchamparan,845416,,,nan,,,,
eastchamparan,845417,,,nan,,,,
eastchamparan,845418,,,nan,,,,
eastchamparan,845419,,,nan,,,,
eastchamparan,845420,,,nan,,,,
eastchamparan,845422,,,nan,,,,
eastchamparan,845423,,,nan,,,,
eastchamparan,845424,,,nan,,,,
eastchamparan,845425,,,nan,,,,
eastchamparan,845426,,,nan,,,,
eastchamparan,845427,,,nan,,,,
eastchamparan,845428,,,nan,,,,
eastchamparan,845429,,,nan,,,,
eastchamparan,845430,,,nan,,,,
eastchamparan,845431,,,nan,,,,
eastchamparan,845432,,,nan,,,,
eastchamparan,845433,,,nan,,,,
eastchamparan,845434,,,nan,,,,
eastchamparan,845435,,,nan,,,,
eastchamparan,845436,,,nan,,,,
eastchamparan,845437,,,nan,,,,
eastchamparan,845440,,,nan,,,,
eastchamparan,845456,,,nan,,,,
eastchamparan,845457,,,nan,,,,
eastchamparan,845458,,,nan,,,,
